,Date,mode_of_purchase,sporting_equipment,store,estimated_spending,number_of_items_bought
48129,2021-06-06,order,pilates,east,1588.5430000000001,24
48130,2021-06-06,physical_collection,jog/run,west,46.480000000000004,3
48131,2021-06-06,order,jog/run,east,2093.028,33
48132,2021-06-06,order,jog/run,south,1975.0819999999999,26
48133,2021-06-06,order,yoga,east,1020.507,11
48134,2021-06-06,order,tennis,east,884.452,15
48135,2021-06-06,order,hiking/trekking,east,7346.125,54
48136,2021-06-06,order,swimming,south,2687.781,28
48137,2021-06-06,order,cycling,east,1182.537,9
48138,2021-06-06,order,football,east,626.97,9
48139,2021-06-06,order,trail,east,762.008,3
48140,2021-06-06,order,badminton,south,242.421,7
48141,2021-06-06,order,surfing,south,1869.563,15
48142,2021-06-06,order,hiking/trekking,south,3157.822,27
48143,2021-06-06,physical_collection,yoga,west,70.525,3
48145,2021-06-06,order,pilates,south,415.303,7
48146,2021-06-06,order,triathlon,south,187.13299999999998,5
48147,2021-06-06,order,diving,south,928.5350000000001,11
48148,2021-06-06,order,trail,south,301.946,2
48149,2021-06-06,order,crosstrain,east,1275.9940000000001,12
48150,2021-06-06,order,badminton,east,438.85299999999995,8
48151,2021-06-06,order,surfing,east,2418.504,23
48152,2021-06-06,order,basketball,south,384.193,9
48153,2021-06-06,order,boxing,east,109.112,4
48155,2021-06-06,order,football,south,329.927,7
48156,2021-06-06,order,basketball,east,1199.447,13
48157,2021-06-06,physical_collection,swimming,west,34.204,4
48159,2021-06-06,physical_collection,diving,west,61.284000000000006,1
48160,2021-06-06,order,kayak/sup,south,608.524,7
48162,2021-06-06,order,sailing,south,138.18900000000002,1
48163,2021-06-06,physical_collection,skate/roller,west,56.517999999999994,2
48164,2021-06-06,order,golf,east,133.55599999999998,3
48165,2021-06-06,order,skate/roller,east,378.761,5
48167,2021-06-06,order,yoga,south,537.99,7
48168,2021-06-06,physical_collection,others,west,306.325,2
48169,2021-06-06,order,skate/roller,south,198.928,3
48172,2021-06-06,physical_collection,hiking/trekking,west,573.862,5
48173,2021-06-06,physical_collection,cycling,west,24.747,3
48174,2021-06-06,physical_collection,pilates,west,102.376,6
48175,2021-06-06,order,diving,east,1349.1129999999998,13
48176,2021-06-06,physical_collection,crosstrain,west,313.151,2
48177,2021-06-06,order,crosstrain,south,1041.726,10
48178,2021-06-06,physical_collection,football,west,117.06199999999998,1
48181,2021-06-06,order,climbing,east,109.56500000000001,5
48182,2021-06-06,order,fitness,south,784.6850000000001,9
48183,2021-06-06,order,rugby,south,47.918,4
48184,2021-06-06,order,golf,south,20.115000000000002,1
48187,2021-06-06,order,ski,east,151.926,4
48188,2021-06-06,order,table_tennis,south,18.012,4
48189,2021-06-06,physical_collection,fitness,west,71.77799999999999,4
48190,2021-06-06,physical_collection,triathlon,west,26.274,1
48191,2021-06-06,physical_collection,ski,west,27.512999999999998,4
48192,2021-06-07,order,swimming,east,5550.938,52
48193,2021-06-07,order,crosstrain,east,1933.9509999999998,19
48194,2021-06-07,order,tennis,east,1105.066,17
48195,2021-06-07,order,basketball,east,1676.8439999999998,16
48196,2021-06-07,order,kayak/sup,east,912.5989999999999,4
48197,2021-06-07,order,football,south,832.7370000000001,10
48198,2021-06-07,order,jog/run,south,2178.213,31
48199,2021-06-07,order,fitness,south,1113.6299999999999,10
48200,2021-06-07,order,crosstrain,south,882.5219999999999,9
48201,2021-06-07,order,ski,east,182.76,2
48202,2021-06-07,order,table_tennis,east,123.013,6
48203,2021-06-07,order,badminton,east,851.618,8
48204,2021-06-07,order,diving,east,1567.7350000000001,10
48205,2021-06-07,order,triathlon,east,605.425,13
48206,2021-06-07,order,triathlon,south,409.58299999999997,7
48207,2021-06-07,order,tennis,south,1584.02,20
48208,2021-06-07,physical_collection,pilates,west,150.764,9
48209,2021-06-07,physical_collection,swimming,west,204.009,4
48210,2021-06-07,order,diving,south,778.3399999999999,10
48211,2021-06-07,order,football,east,1338.732,16
48212,2021-06-07,order,swimming,south,2539.2560000000003,33
48213,2021-06-07,order,trail,east,1016.997,4
48214,2021-06-07,order,sailing,east,149.44,2
48215,2021-06-07,order,surfing,east,4208.508,34
48216,2021-06-07,order,yoga,east,1123.138,10
48217,2021-06-07,order,jog/run,east,3888.082,50
48218,2021-06-07,order,yoga,south,646.8979999999999,5
48219,2021-06-07,order,badminton,south,529.299,7
48220,2021-06-07,order,sailing,south,135.52,4
48221,2021-06-07,order,rugby,south,59.708000000000006,4
48222,2021-06-07,order,kayak/sup,south,437.541,2
48223,2021-06-07,order,basketball,south,1086.032,9
48224,2021-06-07,order,boxing,east,195.35,5
48225,2021-06-07,order,hiking/trekking,east,10356.988000000001,83
48226,2021-06-07,order,trail,south,532.426,2
48227,2021-06-07,order,pilates,east,2157.316,31
48228,2021-06-07,order,hiking/trekking,south,5295.265,55
48229,2021-06-07,physical_collection,boxing,west,57.20700000000001,2
48230,2021-06-07,order,table_tennis,south,35.458,3
48231,2021-06-07,order,skate/roller,east,1141.976,5
48232,2021-06-07,order,skate/roller,south,613.141,5
48234,2021-06-07,order,pilates,south,770.65,13
48235,2021-06-07,order,others,east,57.371,1
48236,2021-06-07,order,surfing,south,2733.465,21
48237,2021-06-07,order,golf,east,221.698,4
48239,2021-06-07,physical_collection,skate/roller,west,252.248,5
48240,2021-06-07,physical_collection,diving,west,132.87,1
48241,2021-06-07,order,squash,south,49.725,3
48242,2021-06-07,order,rugby,east,50.774,4
48243,2021-06-07,order,climbing,east,154.06,2
48244,2021-06-07,order,cycling,east,1147.009,14
48245,2021-06-07,order,squash,east,20.173,1
48246,2021-06-07,physical_collection,hiking/trekking,west,383.661,5
48247,2021-06-07,physical_collection,yoga,west,46.309,3
48249,2021-06-07,physical_collection,fitness,west,115.95,2
48250,2021-06-07,order,golf,south,41.723,3
48251,2021-06-07,physical_collection,jog/run,west,61.142999999999994,2
48252,2021-06-07,physical_collection,cycling,west,367.50300000000004,4
48253,2021-06-07,order,fitness,east,1638.616,19
48254,2021-06-07,physical_collection,tennis,west,350.132,8
48255,2021-06-07,order,others,south,18.806,5
48256,2021-06-07,physical_collection,basketball,west,70.086,2
48257,2021-06-07,physical_collection,golf,west,47.449,1
48258,2021-06-07,physical_collection,crosstrain,west,307.606,2
48260,2021-06-07,physical_collection,kayak/sup,west,286.536,5
48261,2021-06-07,physical_collection,sailing,west,61.766999999999996,2
48262,2021-06-07,physical_collection,badminton,west,11.190000000000001,3
48263,2021-06-07,physical_collection,others,west,229.375,1
48265,2021-06-08,order,football,east,1355.76,12
48266,2021-06-08,order,swimming,east,5413.291,57
48267,2021-06-08,order,golf,east,185.018,4
48268,2021-06-08,order,surfing,east,3259.793,30
48269,2021-06-08,order,fitness,south,1417.876,14
48270,2021-06-08,order,football,south,887.6370000000001,9
48271,2021-06-08,order,basketball,south,660.603,10
48272,2021-06-08,order,hiking/trekking,east,10166.671,87
48273,2021-06-08,order,yoga,south,723.0600000000001,8
48274,2021-06-08,order,trail,east,1140.804,5
48275,2021-06-08,order,skate/roller,east,870.923,3
48276,2021-06-08,order,diving,east,1856.2040000000002,16
48277,2021-06-08,order,rugby,east,67.476,5
48278,2021-06-08,order,surfing,south,1845.7869999999998,18
48279,2021-06-08,physical_collection,badminton,west,20.144,2
48281,2021-06-08,order,tennis,east,1387.173,21
48282,2021-06-08,order,diving,south,1392.4540000000002,13
48283,2021-06-08,order,tennis,south,1821.196,23
48284,2021-06-08,order,basketball,east,1008.592,17
48285,2021-06-08,order,pilates,south,868.175,13
48286,2021-06-08,order,hiking/trekking,south,7351.139999999999,49
48287,2021-06-08,order,boxing,east,458.424,3
48288,2021-06-08,order,yoga,east,1088.258,8
48289,2021-06-08,order,cycling,east,923.092,14
48290,2021-06-08,order,pilates,east,2985.593,32
48291,2021-06-08,order,squash,south,88.98400000000001,2
48292,2021-06-08,order,others,east,82.902,1
48293,2021-06-08,order,table_tennis,south,24.259999999999998,3
48294,2021-06-08,physical_collection,football,west,42.493,2
48295,2021-06-08,order,golf,south,57.370000000000005,4
48296,2021-06-08,order,badminton,east,664.951,7
48297,2021-06-08,order,sailing,south,129.621,3
48298,2021-06-08,order,badminton,south,496.066,5
48300,2021-06-08,physical_collection,crosstrain,west,634.092,5
48303,2021-06-08,physical_collection,cycling,west,421.25100000000003,2
48304,2021-06-08,order,others,south,20.936,2
48305,2021-06-08,physical_collection,hiking/trekking,west,266.12,5
48306,2021-06-08,physical_collection,others,west,28.02,1
48307,2021-06-08,order,trail,south,591.489,6
48308,2021-06-08,order,kayak/sup,south,282.87399999999997,3
48309,2021-06-08,physical_collection,fitness,west,49.482,2
48310,2021-06-08,order,rugby,south,13.416999999999998,1
48311,2021-06-08,order,crosstrain,south,1399.617,9
48312,2021-06-08,order,kayak/sup,east,904.028,6
48313,2021-06-08,order,sailing,east,140.385,3
48314,2021-06-08,order,crosstrain,east,2106.3689999999997,16
48315,2021-06-08,physical_collection,swimming,west,54.654999999999994,3
48318,2021-06-08,order,fitness,east,2349.9610000000002,27
48320,2021-06-08,physical_collection,sailing,west,14.074000000000002,1
48321,2021-06-08,physical_collection,jog/run,west,142.65699999999998,3
48322,2021-06-08,physical_collection,trail,west,13.354,1
48323,2021-06-08,order,jog/run,east,5335.237999999999,60
48324,2021-06-08,order,swimming,south,4208.688,41
48325,2021-06-08,order,triathlon,south,465.10299999999995,11
48326,2021-06-08,order,climbing,east,218.959,4
48327,2021-06-08,order,jog/run,south,2750.427,34
48329,2021-06-08,physical_collection,diving,west,67.479,2
48330,2021-06-08,order,triathlon,east,484.782,8
48331,2021-06-08,physical_collection,tennis,west,56.431,3
48332,2021-06-08,order,skate/roller,south,607.078,7
48333,2021-06-08,order,table_tennis,east,85.062,6
48335,2021-06-08,physical_collection,pilates,west,48.662,4
48336,2021-06-09,order,basketball,south,414.291,8
48337,2021-06-09,order,pilates,south,279.185,8
48338,2021-06-09,order,badminton,south,249.719,2
48339,2021-06-09,order,swimming,east,4820.496,42
48340,2021-06-09,order,trail,south,284.74699999999996,3
48341,2021-06-09,order,tennis,east,1692.634,21
48342,2021-06-09,order,cycling,east,1030.324,11
48343,2021-06-09,order,trail,east,332.463,4
48344,2021-06-09,order,swimming,south,1370.913,17
48346,2021-06-09,order,surfing,east,2944.292,26
48347,2021-06-09,physical_collection,jog/run,west,198.534,4
48348,2021-06-09,order,pilates,east,1993.3709999999999,24
48349,2021-06-09,order,jog/run,south,1287.422,16
48350,2021-06-09,order,diving,east,936.5459999999999,8
48351,2021-06-09,order,badminton,east,479.291,8
48352,2021-06-09,order,triathlon,south,174.637,5
48353,2021-06-09,order,basketball,east,1005.729,9
48355,2021-06-09,order,hiking/trekking,east,10295.037,66
48356,2021-06-09,order,tennis,south,624.371,8
48357,2021-06-09,order,kayak/sup,south,88.3,5
48358,2021-06-09,order,fitness,east,1752.253,18
48359,2021-06-09,order,jog/run,east,3009.957,39
48360,2021-06-09,order,sailing,south,27.403,4
48361,2021-06-09,order,fitness,south,383.464,5
48362,2021-06-09,order,football,east,1388.0430000000001,12
48363,2021-06-09,physical_collection,badminton,west,13.141,2
48364,2021-06-09,order,yoga,east,742.655,6
48365,2021-06-09,order,crosstrain,south,296.117,7
48366,2021-06-09,order,surfing,south,956.8,7
48367,2021-06-09,physical_collection,yoga,west,118.024,5
48369,2021-06-09,physical_collection,diving,west,153.551,1
48370,2021-06-09,order,skate/roller,south,283.935,2
48372,2021-06-09,order,triathlon,east,365.113,8
48373,2021-06-09,order,skate/roller,east,570.567,4
48374,2021-06-09,order,ski,east,76.662,2
48375,2021-06-09,order,yoga,south,202.639,3
48376,2021-06-09,order,kayak/sup,east,470.081,6
48378,2021-06-09,physical_collection,crosstrain,west,206.67199999999997,2
48379,2021-06-09,order,diving,south,438.145,5
48380,2021-06-09,order,rugby,south,42.716,4
48381,2021-06-09,order,sailing,east,98.936,5
48382,2021-06-09,physical_collection,others,west,144.0,5
48384,2021-06-09,order,crosstrain,east,1362.967,15
48385,2021-06-09,order,rugby,east,64.00800000000001,4
48386,2021-06-09,physical_collection,kayak/sup,west,244.353,1
48387,2021-06-09,order,cycling,south,46.891000000000005,4
48388,2021-06-09,order,football,south,480.05600000000004,5
48389,2021-06-09,order,others,east,40.88,4
48390,2021-06-09,physical_collection,golf,west,36.792,1
48391,2021-06-09,physical_collection,football,west,75.501,5
48392,2021-06-09,physical_collection,skate/roller,west,29.407,2
48393,2021-06-09,order,hiking/trekking,south,3580.1879999999996,27
48394,2021-06-09,physical_collection,surfing,west,112.92699999999999,5
48395,2021-06-09,physical_collection,cycling,west,18.394,4
48396,2021-06-09,order,golf,east,122.93699999999998,5
48397,2021-06-09,order,climbing,east,203.21300000000002,2
48398,2021-06-09,order,boxing,east,215.166,5
48400,2021-06-09,physical_collection,hiking/trekking,west,584.985,7
48401,2021-06-09,order,table_tennis,east,62.61,2
48403,2021-06-09,physical_collection,fitness,west,127.27799999999999,5
48404,2021-06-09,physical_collection,pilates,west,93.236,4
48405,2021-06-09,physical_collection,tennis,west,10.55,1
48407,2021-06-09,physical_collection,swimming,west,226.583,2
48410,2021-06-10,order,crosstrain,south,506.294,5
48411,2021-06-10,order,pilates,east,1043.374,15
48412,2021-06-10,order,pilates,south,400.14,8
48413,2021-06-10,order,kayak/sup,east,207.717,2
48414,2021-06-10,order,table_tennis,south,25.701,1
48415,2021-06-10,order,diving,south,536.038,4
48416,2021-06-10,order,tennis,south,693.0350000000001,13
48418,2021-06-10,physical_collection,ski,west,140.783,1
48419,2021-06-10,order,diving,east,545.402,6
48420,2021-06-10,order,kayak/sup,south,119.99100000000001,2
48421,2021-06-10,order,swimming,south,1766.434,18
48422,2021-06-10,order,jog/run,east,2524.568,27
48423,2021-06-10,order,golf,east,88.386,3
48424,2021-06-10,order,skate/roller,east,331.409,1
48425,2021-06-10,order,golf,south,34.241,4
48426,2021-06-10,order,surfing,east,1907.0,13
48427,2021-06-10,order,football,south,217.523,4
48428,2021-06-10,order,swimming,east,2547.178,26
48429,2021-06-10,order,boxing,east,128.177,3
48431,2021-06-10,order,fitness,east,1062.0549999999998,15
48432,2021-06-10,physical_collection,trail,west,47.218,3
48433,2021-06-10,order,jog/run,south,962.845,19
48434,2021-06-10,order,hiking/trekking,east,6169.025,41
48435,2021-06-10,order,trail,south,183.89000000000001,6
48436,2021-06-10,order,surfing,south,963.268,8
48437,2021-06-10,order,yoga,east,530.919,6
48438,2021-06-10,order,basketball,east,746.388,6
48439,2021-06-10,order,triathlon,east,300.392,6
48440,2021-06-10,physical_collection,jog/run,west,252.743,3
48441,2021-06-10,physical_collection,others,west,127.806,5
48442,2021-06-10,order,triathlon,south,144.127,2
48445,2021-06-10,order,football,east,386.119,6
48446,2021-06-10,physical_collection,surfing,west,95.244,2
48447,2021-06-10,order,tennis,east,1187.022,14
48448,2021-06-10,order,trail,east,480.076,1
48449,2021-06-10,physical_collection,kayak/sup,west,17.648,3
48450,2021-06-10,order,basketball,south,263.996,5
48451,2021-06-10,order,badminton,south,181.63299999999998,4
48452,2021-06-10,physical_collection,diving,west,157.71099999999998,1
48453,2021-06-10,order,rugby,east,45.278,2
48454,2021-06-10,physical_collection,basketball,west,35.146,2
48455,2021-06-10,order,skate/roller,south,235.85700000000003,1
48456,2021-06-10,physical_collection,football,west,131.451,1
48459,2021-06-10,order,others,south,53.18300000000001,3
48460,2021-06-10,order,squash,south,19.236,5
48463,2021-06-10,order,rugby,south,33.624,2
48464,2021-06-10,physical_collection,skate/roller,west,245.88899999999998,4
48465,2021-06-10,order,table_tennis,east,93.46900000000001,2
48466,2021-06-10,order,hiking/trekking,south,3086.9759999999997,25
48467,2021-06-10,physical_collection,swimming,west,114.926,5
48468,2021-06-10,physical_collection,crosstrain,west,321.308,5
48469,2021-06-10,order,cycling,south,10.411,2
48470,2021-06-10,order,climbing,east,89.363,2
48471,2021-06-10,order,fitness,south,368.893,7
48472,2021-06-10,order,badminton,east,362.863,6
48473,2021-06-10,physical_collection,cycling,west,163.241,4
48474,2021-06-10,order,crosstrain,east,1359.319,12
48475,2021-06-10,physical_collection,rugby,west,47.649,2
48476,2021-06-10,order,yoga,south,367.24899999999997,4
48477,2021-06-10,order,cycling,east,962.193,12
48478,2021-06-10,physical_collection,hiking/trekking,west,645.2,2
48479,2021-06-10,physical_collection,sailing,west,16.449,4
48480,2021-06-10,order,sailing,south,95.522,3
48481,2021-06-10,physical_collection,pilates,west,38.516000000000005,4
48482,2021-06-11,order,football,south,481.25699999999995,6
48483,2021-06-11,order,cycling,east,1419.541,13
48484,2021-06-11,order,fitness,east,1066.203,12
48485,2021-06-11,order,crosstrain,east,1085.743,8
48486,2021-06-11,order,tennis,east,830.961,16
48487,2021-06-11,order,yoga,east,636.3100000000001,7
48488,2021-06-11,order,hiking/trekking,east,7599.608,59
